State,City,Population,Violent crime,Murder and non-negligent man-slaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,,,,,,
,Cedar Park,"38,351",54,1,12,4,37,638,91,524,23,2,,,,,,
,Cleburne,"27,919",138,4,20,11,103,"1,724",292,"1,322",110,4,,,,,,
,Clute,"10,864",69,1,10,7,51,397,79,288,30,2,,,,,,
,College Station,"71,647",164,2,40,17,105,"2,762",384,"2,276",102,1,,,,,,
,Colleyville,"21,413",10,0,0,1,9,332,60,261,11,1,,,,,,
,Conroe,"39,672",387,0,26,126,235,"2,905",521,"2,202",182,7,,,,,,
,Converse,"12,125",23,0,10,6,7,304,67,214,23,5,,,,,,
,Coppell,"40,073",21,0,2,4,15,954,170,709,75,1,,,,,,
,Copperas Cove,"30,059",152,2,11,11,128,959,270,643,46,8,,,,,,
,Corinth,"15,157",9,0,0,3,6,195,30,149,16,0,,,,,,
,Corpus Christi,"282,850","2,462",21,228,592,"1,621","20,101","3,757","15,064","1,280",140,,,,,,
,Corsicana,"25,579",69,1,11,24,33,"1,452",316,"1,049",87,7,,,,,,
,Dallas,"1,230,302","16,865",226,601,"7,963","8,075","97,900","21,927","58,554","17,419","1,301",,,,,,
,Deer Park,"29,443",60,0,2,11,47,573,145,400,28,2,,,,,,
,Del Rio,"35,149",165,1,2,14,148,"1,072",181,823,68,0,,,,,,
,Denison,"23,529",90,1,1,21,67,"1,241",237,928,76,1,,,,,,
,Denton,"91,754",367,3,67,63,234,"3,501",673,"2,598",230,21,,,,,,
,DeSoto,"40,053",135,2,14,36,83,"1,943",485,"1,277",181,5,,,,,,
,Dickinson,"17,943",58,2,4,17,35,440,117,276,47,2,,,,,,
,Donna,"15,719",88,2,13,13,60,"1,150",263,808,79,4,,,,,,
,Dumas,"14,023",63,0,7,11,45,513,88,412,13,7,,,,,,
,Duncanville,"36,766",163,0,14,55,94,"1,738",356,"1,164",218,6,,,,,,
,Eagle Pass,"23,871",37,0,0,3,34,819,103,657,59,0,,,,,,
,Edinburg,"53,584",265,6,17,44,198,"6,639",765,"5,617",257,43,,,,,,
,El Campo,"11,058",54,0,6,7,41,491,131,339,21,1,,,,,,
,El Paso,"586,392","3,502",21,219,581,"2,681","21,780","2,185","17,735","1,860",117,,,,,,
,Ennis,"18,161",66,1,8,23,34,984,167,786,31,3,,,,,,
,Euless,"49,217",125,0,11,28,86,"1,719",327,"1,276",116,7,,,,,,
,Farmers Branch,"27,881",65,0,5,35,25,"1,348",247,869,232,0,,,,,,
,Flower Mound,"59,554",46,0,7,2,37,873,179,667,27,3,,,,,,
,Forest Hill,"13,429",124,1,9,33,81,458,124,275,59,2,,,,,,
,Fort Worth,"576,339","3,751",57,243,"1,462","1,989","37,529","8,788","25,092","3,649",243,,,,,,
,Freeport,"13,001",54,0,15,14,25,485,173,283,29,1,,,,,,
,Friendswood,"31,987",72,0,12,7,53,513,120,362,31,4,,,,,,
,Frisco,"48,393",58,0,14,14,30,"1,764",409,"1,256",99,7,,,,,,
,Gainesville,"16,178",88,1,11,33,43,948,248,622,78,1,,,,,,
,Galena Park,"10,753",33,0,5,7,21,293,76,181,36,2,,,,,,
,Galveston,"57,566",479,8,85,183,203,"3,417",636,"2,410",371,8,,,,,,
,Garland,"223,061",735,7,44,362,322,"10,102","2,197","6,848","1,057",,,,,,,
,Gatesville,"15,431",38,0,2,1,35,173,67,103,3,0,,,,,,
,Georgetown,"33,763",30,1,5,5,19,651,84,510,57,1,,,,,,
,Grand Prairie,"137,407",495,4,49,153,289,"6,764","1,368","4,242","1,154",27,,,,,,
,Grapevine,"46,543",120,1,5,22,92,"1,611",199,"1,235",177,5,,,,,,
,Greenville,"24,885",309,1,8,68,232,"2,048",467,"1,433",148,4,,,,,,
,Groves,"15,654",25,1,0,17,7,621,167,409,45,0,,,,,,
,Haltom City,"40,509",178,1,16,41,120,"2,103",539,"1,340",224,16,,,,,,
,Harker Heights,"18,336",52,0,16,18,18,748,221,499,28,2,,,,,,
,Harlingen,"60,307",324,2,13,53,256,"4,260",911,"3,171",178,15,,,,,,
,Henderson,"11,323",189,0,12,10,167,785,139,609,37,1,,,,,,
,Hereford,"14,647",69,0,3,6,60,672,136,512,24,3,,,,,,
,Hewitt,"12,130",14,0,0,0,14,247,78,164,5,0,,,,,,
,Highland Village,"13,737",6,0,1,1,4,133,57,74,2,2,,,,,,
,Houston,"2,041,081","23,988",278,768,"10,985","11,957","120,005","26,522","72,032","21,451","1,553",,,,,,
,Humble,"15,078",123,2,16,57,48,"1,648",148,"1,305",195,5,,,,,,
,Huntsville,"36,286",158,0,16,21,121,"1,230",257,925,48,4,,,,,,
,Hurst,"37,381",173,2,18,35,118,"2,423",357,"1,930",136,3,,,,,,
,Irving,"199,168",873,7,75,258,533,"10,007","1,515","7,254","1,238",56,,,,,,
,Jacinto City,"10,543",19,0,0,10,9,469,89,318,62,0,,,,,,
,Jacksonville,"14,252",96,3,11,12,70,757,218,504,35,1,,,,,,
,Katy,"12,623",89,0,2,10,77,684,76,590,18,1,,,,,,
,Keller,"33,433",25,0,6,3,16,516,76,426,14,2,,,,,,
,Kerrville,"21,418",40,1,6,10,23,700,106,571,23,1,,,,,,
,Kilgore,"11,655",59,0,14,7,38,"1,070",153,860,57,0,,,,,,
,Killeen,"94,148",788,6,76,186,520,"5,585","1,812","3,502",271,23,,,,,,
,Kingsville,"25,566",156,0,25,19,112,"1,498",240,"1,218",40,5,,,,,,
,Lake Jackson,"27,373",32,1,6,5,20,857,140,691,26,3,,,,,,
,La Marque,"13,942",89,3,20,28,38,800,240,491,69,4,,,,,,
,Lancaster,"27,503",131,0,6,36,89,"1,313",562,557,194,6,,,,,,
,La Porte,"33,730",70,1,9,12,48,651,196,405,50,9,,,,,,
,Laredo,"194,516","1,317",29,55,257,976,"13,573","1,975","10,619",979,92,,,,,,
,League City,"52,196",55,1,7,25,22,"1,466",337,"1,051",78,2,,,,,,
,Leander,"11,842",19,0,0,1,18,122,29,81,12,4,,,,,,
,Levelland,"13,133",80,3,8,5,64,478,126,334,18,4,,,,,,
,Lewisville,"85,265",171,3,15,49,104,"3,995",611,"2,952",432,10,,,,,,
,Lockhart,"12,968",69,0,4,5,60,331,57,256,18,0,,,,,,
,Longview,"75,486",500,4,73,165,258,"5,133","1,059","3,616",458,49,,,,,,
,Lubbock,"206,882","2,395",14,101,311,"1,969","13,246","2,829","9,726",691,54,,,,,,
,Lufkin,"33,257",200,1,21,39,139,"2,168",483,"1,596",89,5,,,,,,
,Mansfield,"32,122",74,6,8,13,47,925,251,627,47,5,,,,,,
,Marshall,"24,350",128,5,16,40,67,"1,320",271,970,79,2,,,,,,
,McAllen,"115,647",512,6,29,145,332,"8,542",902,"6,985",655,67,,,,,,
,McKinney,"74,217",161,0,42,36,83,"2,017",477,"1,408",132,36,,,,,,
,Memorial Villages,"11,915",7,0,0,7,0,203,70,128,5,0,,,,,,
,Mercedes,"14,370",96,0,10,5,81,555,169,360,26,7,,,,,,
,Mesquite,"130,778",463,1,8,148,306,"6,391",855,"4,774",762,28,,,,,,
,Midland,"97,319",510,2,39,74,395,"4,037",941,"2,925",171,,,,,,,
,Mineral Wells,"17,232",39,1,16,6,16,685,150,498,37,2,,,,,,
,Mission,"52,232",58,0,2,17,39,"3,697",761,"2,568",368,0,,,,,,
,Missouri City,"60,106",146,1,19,63,63,"1,239",317,832,90,20,,,,,,
,Mount Pleasant,"14,394",73,0,0,21,52,812,190,570,52,6,,,,,,
,Nacogdoches,"30,760",119,1,8,22,88,"1,211",233,931,47,0,,,,,,
,Nederland,"17,300",32,0,5,6,21,796,188,576,32,0,,,,,,
,New Braunfels,"41,880",156,0,28,24,104,"2,669",386,"2,197",86,11,,,,,,
,North Richland Hills,"60,106",197,1,27,38,131,"2,681",521,"2,008",152,0,,,,,,
,Odessa,"92,375",588,3,12,65,508,"4,639",826,"3,608",205,39,,,,,,
,Orange,"18,481",189,1,14,45,129,"1,155",261,811,83,7,,,,,,
,Palestine,"18,007",74,0,0,18,56,969,267,647,55,3,,,,,,
,Pampa,"17,581",140,3,14,15,108,"1,416",399,981,36,1,,,,,,
,Paris,"26,620",343,1,51,41,250,"2,530",428,"2,008",94,6,,,,,,
,Pasadena,"147,289",578,5,51,153,369,"5,975","1,269","4,068",638,68,,,,,,
,Pearland,"45,232",65,1,20,14,30,"1,242",253,912,77,10,,,,,,
,Pflugerville,"23,431",26,0,10,3,13,466,62,382,22,2,,,,,,
,Pharr,"52,075",332,5,10,76,241,"3,083",664,"2,329",90,13,,,,,,
,Plainview,"22,257",96,2,9,14,71,"1,388",298,"1,064",26,7,,,,,,
,Plano,"241,793",709,5,48,134,522,"9,453","1,527","7,254",672,21,,,,,,
,Port Arthur,"57,769",437,9,20,175,233,"2,793","1,055","1,445",293,30,,,,,,
,Portland,"15,662",31,0,11,4,16,467,83,363,21,0,,,,,,
,Port Lavaca,"12,125",21,1,3,4,13,451,116,315,20,1,,,,,,
,Port Neches,"13,545",31,0,7,6,18,649,160,452,37,1,,,,,,
,Richardson,"98,463",241,1,16,101,123,"3,619",698,"2,593",328,7,,,,,,
,Richmond,"12,047",54,0,5,15,34,492,83,382,27,6,,,,,,
,Rio Grande City,"12,799",58,0,0,10,48,250,70,123,57,1,,,,,,
,Robstown,"12,804",42,0,2,7,33,709,244,425,40,0,,,,,,
,Rockwall,"22,681",30,0,8,9,13,746,124,551,71,2,,,,,,
,Roma,"10,293",55,2,8,4,41,262,66,163,33,1,,,,,,
,Rosenberg,"27,558",144,2,24,31,87,890,182,647,61,13,,,,,,
,Rowlett,"50,684",54,2,10,3,39,"1,065",228,779,58,5,,,,,,
,Sachse,"13,217",18,0,0,2,16,248,90,140,18,2,,,,,,
,Saginaw,"15,628",29,0,5,6,18,408,91,277,40,0,,,,,,
,San Angelo,"88,782",407,1,77,62,267,"5,965","1,264","4,464",237,22,,,,,,
,San Antonio,"1,212,789","7,252",85,537,"2,060","4,570","83,000","14,619","62,179","6,202",540,,,,,,
,San Benito,"24,442",60,0,8,18,34,"2,217",358,"1,797",62,2,,,,,,
,San Marcos,"42,249",127,1,14,31,81,"1,609",267,"1,243",99,2,,,,,,
,Santa Fe,"10,175",29,0,14,3,12,366,109,230,27,4,,,,,,
,Schertz,"21,085",28,1,11,5,11,409,66,332,11,0,,,,,,
,Seabrook,"10,335",18,0,2,5,11,262,77,170,15,4,,,,,,
,Seagoville,"11,266",56,2,6,14,34,674,153,416,105,1,,,,,,
,Seguin,"23,095",101,2,16,12,71,"1,673",323,"1,311",39,1,,,,,,
,Sherman,"36,344",168,1,2,33,132,"2,056",386,"1,598",72,7,,,,,,
,Snyder,"10,577",42,0,2,2,38,300,108,181,11,1,,,,,,
,Socorro,"28,399",66,0,8,14,44,477,84,323,70,3,,,,,,
,South Houston,"16,393",126,0,13,45,68,917,204,558,155,0,,,,,,
,Southlake,"24,137",10,0,2,5,3,473,89,364,20,0,,,,,,
,Stafford,"18,214",77,1,12,38,26,"1,013",143,788,82,0,,,,,,
,Stephenville,"15,126",24,1,5,1,17,508,115,373,20,3,,,,,,
,Sugar Land,"69,666",154,5,10,42,97,"1,675",262,"1,311",102,2,,,,,,
,Sulphur Springs,"14,839",39,3,8,5,23,442,86,319,37,3,,,,,,
,Sweetwater,"11,107",37,1,4,7,25,402,168,216,18,0,,,,,,
,Taylor,"14,281",29,1,3,3,22,372,82,274,16,1,,,,,,
,Temple,"55,293",170,5,1,48,116,"2,725",677,"1,862",186,8,,,,,,
,Terrell,"15,382",172,1,15,33,123,"1,169",240,778,151,4,,,,,,
,Texarkana,"35,752",409,6,27,68,308,"2,993",645,"2,135",213,14,,,,,,
,Texas City,"43,733",618,5,38,122,453,"3,064",807,"1,959",298,24,,,,,,
,The Colony,"32,759",25,0,6,8,11,911,188,672,51,13,,,,,,
,Tyler,"88,383",717,8,40,147,522,"5,280",994,"4,019",267,0,,,,,,
,Universal City,"15,307",33,0,0,13,20,385,55,305,25,4,,,,,,
,University Park,"24,187",24,0,1,10,13,581,94,464,23,0,,,,,,
,Uvalde,"15,415",57,0,9,6,42,829,222,573,34,8,,,,,,
,Vernon,"11,216",98,1,4,10,83,753,185,545,23,0,,,,,,
,Victoria,"61,980",526,8,46,111,361,"4,345",850,"3,290",205,2,,,,,,
,Vidor,"11,478",33,1,5,11,16,407,104,271,32,7,,,,,,
,Waco,"117,549",809,14,40,215,540,"8,773","2,176","5,990",607,40,,,,,,
,Watauga,"23,739",53,1,3,11,38,569,116,426,27,3,,,,,,
,Waxahachie,"23,418",69,1,8,12,48,"1,197",269,865,63,4,,,,,,
,Weatherford,"20,940",34,0,9,8,17,794,118,629,47,5,,,,,,
,Weslaco,"29,546",125,2,8,23,92,"2,534",514,"1,833",187,2,,,,,,
,West University Place,"15,140",12,0,1,9,2,254,77,168,9,0,,,,,,
,White Settlement,"15,390",31,0,1,11,19,767,176,519,72,10,,,,,,
,Wichita Falls,"104,526","1,082",8,49,199,826,"7,507","1,719","5,208",580,61,,,,,,
,Wylie,"18,666",26,0,6,1,19,433,112,294,27,1,,,,,,
UTAH,Alpine/Highland,"17,728",10,0,4,0,6,261,79,165,17,0,,,,,,
,American Fork,"22,843",16,0,2,1,13,989,170,772,47,4,,,,,,
,Bountiful,"41,897",39,0,6,14,19,"1,100",210,837,53,1,,,,,,
,Brigham City,"17,653",45,0,10,5,30,477,75,372,30,4,,,,,,
,Cedar City,"21,753",25,0,2,4,19,675,100,536,39,1,,,,,,
,Centerville,"14,913",9,0,3,0,6,410,82,313,15,13,,,,,,
,Clinton,"14,571",11,2,5,0,4,229,50,170,9,2,,,,,,
,Farmington,"13,151",6,0,1,0,5,250,38,200,12,5,,,,,,
,Kaysville,"21,278",14,0,5,0,9,470,33,398,39,4,,,,,,
,Layton,"60,977",172,2,35,26,109,"2,192",333,"1,710",149,14,,,,,,
,Lehi,"22,173",13,0,3,1,9,576,202,330,44,3,,,,,,
,Logan,"43,574",39,0,11,1,27,"1,059",176,832,51,3,,,,,,
,Midvale,"27,733",87,0,12,28,47,"1,850",205,"1,452",193,2,,,,,,
,Murray,"35,588",140,0,29,49,62,"3,823",564,"2,970",289,6,,,,,,
,North Ogden,"16,055",10,0,4,1,5,252,38,207,7,0,,,,,,
,Ogden,"79,836",392,2,49,93,248,"4,788",915,"3,473",400,2,,,,,,
,Orem,"84,934",68,2,18,18,30,"3,503",372,"2,932",199,2,,,,,,
,Provo,"106,769",114,0,36,16,62,"3,512",841,"2,492",179,18,,,,,,
,Roy,"35,529",69,0,13,9,47,912,130,739,43,7,,,,,,
,Salt Lake City,"184,022","1,294",17,79,503,695,"16,745","2,359","12,464","1,922",68,,,,,,
,Sandy,"90,601",174,0,36,43,95,"3,208",563,"2,461",184,9,,,,,,
,South Jordan,"32,300",27,0,4,2,21,797,194,558,45,6,,,,,,
,South Ogden,"14,923",14,0,5,3,6,500,108,372,20,1,,,,,,
,South Salt Lake,"22,234",191,0,29,54,108,"2,073",298,"1,483",292,4,,,,,,
,Spanish Fork,"22,754",10,0,5,2,3,999,179,796,24,2,,,,,,
,Springville,"21,872",29,0,11,3,15,975,177,750,48,5,,,,,,
,Syracuse,"12,612",21,0,10,0,11,206,42,152,12,5,,,,,,
,West Jordan,"74,470",157,0,18,31,108,"3,232",415,"2,620",197,11,,,,,,
,West Valley,"112,945",468,8,59,135,266,"6,925","1,121","5,064",740,28,,,,,,
VERMONT,Bennington,"15,984",32,0,6,2,24,403,75,302,26,3,,,,,,
,Brattleboro,"12,035",20,0,6,4,10,402,59,330,13,0,,,,,,
,Burlington,"39,627",140,3,20,14,103,"1,413",260,"1,107",46,4,,,,,,
,Colchester,"17,237",27,0,0,2,25,380,68,301,11,1,,,,,,
,Essex,"18,973",13,0,2,1,10,491,89,389,13,0,,,,,,
,Hartford,"10,502",9,0,1,2,6,177,32,136,9,1,,,,,,
,Rutland,"17,168",36,0,3,7,26,784,133,624,27,4,,,,,,
VIRGINIA,Alexandria,"132,468",405,3,25,169,208,"4,292",429,"3,253",610,21,,,,,,
,Blacksburg,"40,618",60,0,6,7,47,714,107,575,32,3,,,,,,
,Bristol,"17,336",89,0,4,4,81,654,84,547,23,5,,,,,,
,Charlottesville,"44,391",303,1,20,71,211,"1,572",195,"1,229",148,12,,,,,,
,Colonial Heights,"17,280",51,1,4,18,28,848,78,743,27,9,,,,,,
,Danville,"48,202",296,5,20,77,194,"2,214",313,"1,763",138,14,,,,,,
,Falls Church,"10,795",13,0,1,4,8,348,37,269,42,6,,,,,,
,Front Royal,"14,071",32,0,6,12,14,517,46,440,31,4,,,,,,
,Hampton,"147,777",599,10,56,246,287,"5,115",896,"3,659",560,40,,,,,,
,Harrisonburg,"41,429",106,0,13,23,70,"1,179",183,927,69,13,,,,,,
,Herndon,"22,280",50,0,3,14,33,560,30,494,36,0,,,,,,
,Hopewell,"22,812",150,2,16,32,100,"1,119",321,708,90,10,,,,,,
,Leesburg,"31,986",105,1,15,16,73,925,79,784,62,5,,,,,,
,Lynchburg,"65,438",267,6,25,72,164,"2,395",411,"1,822",162,13,,,,,,
,Manassas,"37,762",138,4,19,27,88,"1,152",115,903,134,12,,,,,,
,Manassas Park,"11,048",20,1,1,3,15,247,17,184,46,2,,,,,,
,Martinsville,"15,457",58,0,6,14,38,621,118,475,28,2,,,,,,
,Newport News,"182,565","1,253",27,94,389,743,,,"5,489",980,85,,,,,,
,Norfolk,"242,077","1,383",40,86,717,540,"13,854","1,784","10,632","1,438",22,,,,,,
,Petersburg,"33,536",289,9,22,89,169,"2,296",574,"1,505",217,18,,,,,,
,Poquoson,"11,835",3,0,0,0,3,180,20,154,6,2,,,,,,
,Portsmouth,"101,060",901,18,43,403,437,"5,002","1,179","3,323",500,16,,,,,,
,Richmond2,"199,968","2,474",93,98,"1,174","1,109",,"2,816",,"2,711",86,,,,,,
,Salem,"25,152",34,1,6,10,17,670,65,568,37,5,,,,,,
,Staunton,"23,936",42,1,6,7,28,852,81,718,53,5,,,,,,
,Suffolk,"70,856",399,2,38,110,249,"2,538",408,"1,971",159,34,,,,,,
,Virginia Beach,"439,454",928,24,119,408,377,"14,564","2,138","11,621",805,188,,,,,,
,Waynesboro,"20,390",97,2,3,8,84,655,70,548,37,7,,,,,,
,Williamsburg,"11,842",25,0,6,9,10,322,24,285,13,1,,,,,,
,Winchester,"24,536",73,0,9,30,34,"1,346",168,"1,125",53,6,,,,,,
WASHINGTON,Aberdeen,"16,438",51,1,12,13,25,"1,707",244,"1,376",87,4,,,,,,
,Anacortes,"15,359",11,0,2,2,7,487,97,365,25,1,,,,,,
,Arlington,"13,504",28,0,0,11,17,786,115,565,106,4,,,,,,
,Auburn,"44,586",296,1,80,69,146,"3,485",594,"2,075",816,43,,,,,,
,Bainbridge Island,"21,522",7,0,2,1,4,295,67,212,16,3,,,,,,
,Battle Ground,"10,002",17,0,3,2,12,524,104,393,27,5,,,,,,
,Bellevue,"114,056",164,0,28,68,68,"4,319",518,"3,213",588,55,,,,,,
,Bellingham,"71,205",181,1,30,60,90,"5,138",790,"4,080",268,43,,,,,,
,Bonney Lake,"12,524",39,0,3,11,25,641,97,472,72,6,,,,,,
,Bothell,"31,022",31,0,3,5,23,800,116,520,164,5,,,,,,
,Bremerton,"36,680",416,3,66,65,282,"2,010",453,"1,383",174,11,,,,,,
,Burien,"31,772",196,0,24,74,98,"1,924",368,"1,107",449,10,,,,,,
,Camas,"14,101",16,0,8,1,7,552,85,425,42,4,,,,,,
,Centralia,"15,065",70,0,12,17,41,"1,166",184,858,124,11,,,,,,
,Covington,"14,555",31,0,6,7,18,525,109,327,89,13,,,,,,
,Des Moines,"29,630",109,0,15,27,67,"1,030",206,530,294,1,,,,,,
,Edmonds,"40,426",37,0,8,14,15,"1,184",241,805,138,16,,,,,,
,Ellensburg,"15,929",28,0,14,2,12,"1,146",213,903,30,6,,,,,,
,Enumclaw,"11,126",22,0,4,0,18,398,36,289,73,7,,,,,,
,Everett,"98,087",546,2,77,168,299,"6,406",981,"3,846","1,579",21,,,,,,
,Federal Way,"83,020",297,2,50,125,120,"5,021",672,"3,145","1,204",14,,,,,,
,Issaquah,"13,305",22,0,3,15,4,832,116,603,113,7,,,,,,
,Kelso,"11,908",83,3,22,10,48,"1,196",185,867,144,7,,,,,,
,Kenmore,"19,204",31,0,10,10,11,440,101,270,69,2,,,,,,
,Kennewick,"58,545",208,3,23,32,150,"2,731",495,"2,090",146,26,,,,,,
,Kent,"82,565",317,12,34,146,125,"5,157","1,109","2,919","1,129",54,,,,,,
,Kirkland,"46,003",70,1,15,41,13,"1,728",264,"1,227",237,20,,,,,,
,Lacey,"32,752",92,0,28,21,43,"1,498",272,"1,127",99,11,,,,,,
,Lake Forest Park,"12,833",9,0,0,1,8,283,56,191,36,0,,,,,,
,Lakewood,"59,373",423,4,48,124,247,"4,021",874,"2,706",441,12,,,,,,
,Longview,"35,829",200,1,12,37,150,"3,840",910,"2,511",419,21,,,,,,
,Lynnwood,"34,257",68,3,4,35,26,"2,528",256,"1,954",318,9,,,,,,
,Maple Valley,"14,257",22,0,6,2,14,454,98,271,85,2,,,,,,
,Marysville,"28,045",65,0,9,16,40,964,146,611,207,20,,,,,,
,Mercer Island,"22,543",16,0,2,10,4,371,62,277,32,3,,,,,,
,Mill Creek,"12,683",23,0,2,4,17,422,56,306,60,9,,,,,,
,Monroe,"14,682",27,1,5,5,16,391,56,274,61,1,,,,,,
,Moses Lake,"16,140",63,0,22,17,24,"1,331",228,"1,055",48,8,,,,,,
,Mountlake Terrace,"21,028",31,0,8,8,15,849,97,628,124,4,,,,,,
,Mount Vernon,"27,488",75,0,22,22,31,"2,350",293,"1,948",109,22,,,,,,
,Mukilteo,"19,146",19,1,1,4,13,538,88,350,100,4,,,,,,
,Oak Harbor,"20,785",38,0,16,4,18,626,137,457,32,7,,,,,,
,Olympia,"43,967",145,0,38,32,75,"2,189",303,"1,724",162,8,,,,,,
,Pasco,"35,784",105,0,20,20,65,"1,513",237,"1,160",116,6,,,,,,
,Port Angeles,"18,615",46,0,8,7,31,846,154,648,44,8,,,,,,
,Pullman,"25,186",36,0,16,4,16,532,111,407,14,2,,,,,,
,Puyallup,"35,765",106,0,15,35,56,"2,622",297,"1,919",406,11,,,,,,
,Redmond,"46,402",90,2,22,16,50,"1,853",227,"1,438",188,6,,,,,,
,Renton,"53,723",279,1,27,89,162,"4,335",642,"2,822",871,20,,,,,,
,Richland,"41,923",82,0,14,9,59,"1,242",242,947,53,7,,,,,,
,Sammamish,"34,237",13,0,1,3,9,492,113,345,34,8,,,,,,
,SeaTac,"25,493",118,1,15,41,61,"1,564",323,787,454,8,,,,,,
,Seattle,"576,296","3,946",34,174,"1,509","2,229","46,306","8,536","28,718","9,052",205,,,,,,
,Shoreline,"53,334",129,1,15,48,65,"2,193",324,"1,544",325,21,,,,,,
,Spokane,"198,325","1,161",13,84,354,710,"15,906","3,053","11,260","1,593",83,,,,,,
,Sunnyside,"14,166",34,0,4,12,18,"1,284",223,955,106,13,,,,,,
,Tacoma,"199,586","2,154",13,149,739,"1,253","16,058","3,028","10,096","2,934",112,,,,,,
,Tukwila,"17,334",200,1,23,87,89,"2,939",296,"2,102",541,15,,,,,,
,Tumwater,"13,239",49,0,10,10,29,452,98,309,45,6,,,,,,
,University Place,"30,923",126,1,13,31,81,981,217,648,116,5,,,,,,
,Vancouver,"151,353",642,2,128,164,348,"8,723","1,283","6,244","1,196",33,,,,,,
,Walla Walla,"30,125",122,0,30,19,73,"1,729",319,"1,335",75,28,,,,,,
,Wenatchee,"28,559",104,0,28,22,54,"1,809",365,"1,361",83,15,,,,,,
,Yakima,"74,052",430,5,55,141,229,"5,967","1,252","4,152",563,70,,,,,,
WEST VIRGINIA,Bluefield,"11,243",49,0,1,6,42,376,100,251,25,5,,,,,,
,Huntington,"50,145",286,4,37,134,111,"3,722","1,085","2,333",304,22,,,,,,
,Vienna,"10,906",9,0,2,1,6,220,12,203,5,2,,,,,,
WISCONSIN,Appleton,"71,037",139,0,17,21,101,"1,737",247,"1,417",73,,,,,,,
,Ashwaubenon,"17,456",17,0,6,3,8,735,40,662,33,,,,,,,
,Baraboo,"10,715",22,0,4,2,16,488,45,426,17,,,,,,,
,Beaver Dam,"15,058",14,0,0,3,11,577,65,500,12,,,,,,,
,Beloit,"35,882",127,3,13,56,55,"1,781",314,"1,353",114,,,,,,,
,Brookfield,"39,736",29,1,2,17,9,"1,261",164,"1,069",28,,,,,,,
,Brown Deer,"12,167",16,0,2,7,7,614,26,567,21,,,,,,,
,Burlington,"10,600",8,0,2,2,4,422,32,373,17,,,,,,,
,Caledonia,"24,020",12,0,3,5,4,334,70,238,26,,,,,,,
,Cedarburg,"11,194",1,0,1,0,0,128,18,110,0,,,,,,,
,Chippewa Falls,"12,807",22,0,3,1,18,315,37,257,21,,,,,,,
,Cudahy,"18,547",40,2,3,11,24,538,86,419,33,,,,,,,
,De Pere,"21,759",21,0,14,1,6,287,49,227,11,,,,,,,
,Everest,"14,772",13,0,1,3,9,344,67,261,16,,,,,,,
,Fitchburg,"21,441",60,0,16,21,23,580,82,449,49,,,,,,,
,Fond du Lac,"42,537",46,0,10,7,29,"1,332",177,"1,106",49,,,,,,,
,Fort Atkinson,"11,887",7,0,0,0,7,278,14,255,9,,,,,,,
,Fox Valley,"17,115",1,0,1,0,0,406,54,339,13,,,,,,,
,Franklin,"31,747",37,0,10,9,18,669,97,541,31,,,,,,,
,Germantown,"18,846",12,0,6,4,2,381,55,319,7,,,,,,,
,Glendale,"13,391",19,0,0,14,5,794,35,720,39,,,,,,,
,Grafton,"11,222",3,0,0,0,3,191,20,166,5,,,,,,,
,Grand Chute,"19,275",15,0,3,6,6,778,52,708,18,,,,,,,
,Greendale,"14,373",7,0,0,3,4,406,27,361,18,,,,,,,
,Greenfield,"36,090",43,0,9,27,7,"1,303",195,"1,041",67,,,,,,,
,Hartford,"11,574",6,0,0,2,4,372,16,341,15,,,,,,,
,Janesville,"61,269",148,0,20,38,90,"3,251",566,"2,583",102,,,,,,,
,Kaukauna,"13,887",8,1,1,2,4,228,14,201,13,,,,,,,
,Kenosha,"93,042",163,0,23,64,76,"2,674",468,"2,002",204,,,,,,,
,La Crosse,"51,502",104,3,15,18,68,"1,695",216,"1,417",62,,,,,,,
,Madison,"216,441",774,8,63,278,425,"7,905","1,605","5,671",629,119,,,,,,
,Manitowoc,"34,383",42,0,8,6,28,"1,093",176,888,29,,,,,,,
,Marinette,"11,625",19,0,4,3,12,479,59,406,14,,,,,,,
,Marshfield,"18,712",9,0,8,0,1,497,60,415,22,,,,,,,
,Menasha,"16,506",27,1,2,0,24,515,95,407,13,,,,,,,
,Menomonee Falls,"33,499",11,0,0,5,6,528,79,415,34,,,,,,,
,Menomonie,"15,103",12,0,3,1,8,496,101,359,36,,,,,,,
,Mequon,"23,394",15,0,0,4,11,241,64,174,3,,,,,,,
,Merrill,"10,201",10,0,3,1,6,376,44,316,16,,,,,,,
,Middleton,"16,316",9,0,3,4,2,545,53,472,20,,,,,,,
,Milwaukee,"594,269","5,289",109,246,"2,868","2,066","37,798","6,041","25,526","6,231",341,,,,,,
,Monroe,"10,752",12,0,4,1,7,218,18,191,9,,,,,,,
,Mount Pleasant,"24,309",20,0,3,11,6,617,87,502,28,,,,,,,
,Neenah,"24,615",18,0,4,3,11,493,70,409,14,,,,,,,
,New Berlin,"38,870",16,1,3,3,9,540,124,402,14,,,,,,,
,Oak Creek,"30,731",24,0,11,8,5,918,125,742,51,,,,,,,
,Oconomowoc,"12,942",9,0,3,1,5,130,29,97,4,,,,,,,
,Oshkosh,"63,827",122,0,8,23,91,"2,286",324,"1,888",74,,,,,,,
